Name,Position,PC1,PC2
B. Al Baqi,GK,-4.826361147232568,0.18401235220212053
T. Hawkridge,RM,0.12642880512559285,-1.0839071130236817
V. Demaku,CDM,-0.5156476758262667,1.1377282659744639
C. Sánchez,GK,-5.885552814864244,0.79102481982989
N. Janvier,CAM,-0.04153075056530089,-0.5954418659121812
C. Frommann,GK,-5.237150754729127,0.1279176240712994
F. Robert,CAM,-0.5944120454014488,-1.831210834531818
S. Al Dosari,RM,0.4496614005370196,0.175913988140789
L. Polvani,CB,-2.119420958958677,2.75947257479878
A. Krysiak,GK,-4.115903078295269,0.2338942259732922
B. Moore,GK,-4.118434954109671,0.2927651439059477
M. Peano,GK,-5.601433689268013,0.015236993517347716
N. Diallo,LB,0.11281535275826234,0.07942677699768823
A. Fejzullahu,RB,0.43539415410890553,0.6040487371149311
D. Johnson,LS,-1.214681512677904,-2.009787541951691
Jiang Ning,CM,0.26223133169881657,-0.5413919045386822
H. Narzary,LM,-0.9478749199668682,-2.0736560928769063
S. Ntiya-Ntiya,LB,-0.08920935836383273,0.48134802952176703
Zhang Mengqi,CDM,0.20361943578677433,0.7495847349357725
L. Czyborra,LB,0.2568736743924118,0.23385799545147598
M. Gneba,RW,-0.5195832074008172,-1.9974761862256125
D. Bulman,CM,0.33877455321784594,1.5447545489484051
F. Brener,RM,-0.43910963209560533,-2.2074900020083605
M. Viviani,CDM,0.21577208912984894,0.11265010532138409
W. Kuzain,CDM,0.7263263533127577,-0.03178076777235478
M. Erbo?a,ST,-1.6463692767960814,-2.1523473885192033
G. Bizzotto,CF,-0.880006186290975,-2.63273107461858
M. Skenderovi?,ST,-1.5672334969460295,-1.9722035789284562
Sergio García,GK,-4.542986249614264,-0.670888141569112
J. Ngando,LW,-0.9924307779422357,-2.9940391870232625
J. Illum,ST,0.018307833914956047,-1.0173315659882902
V. Cabezas,GK,-6.456353922787605,0.026490712699590746
R. Ça??ran,CDM,-0.08132663626252705,0.3062787096589028
E. Katayama,RB,0.09804898298487343,0.8897193675307724
S. Arnold,GK,-5.430959345381669,0.002959419663081866
R. Ziegele,CB,-1.4385240052582569,1.662544581025374
E. Çelenk,LM,-0.5207103697587364,-1.7165155652533755
C. Cooke,CM,0.3504233829716976,0.27246007389656995
T. Johnson,RM,-0.6226615971646553,-2.567750694325019
L. Palmiero,CM,0.3940798511477265,0.06546075836089818
F. Ugrinic,CM,0.12539854460153252,1.0296251315961047
M. Hausjell,RM,-0.5325887324903258,-2.5285021427134873
N. Plume,CDM,-0.11149496087487554,0.9011191542106651
H. Nakabayashi,GK,-5.349271609288089,0.20415858132930498
J. Wind,ST,-0.871820819792495,-1.514161354321258
I. ?asicki,CB,-0.9988683201529088,1.6643544563637465
G. Guiffrey,CB,-1.0794357497219422,1.1772435326191173
L. Woolfenden,LCB,-1.2280047001532957,1.4049595885767894
T. Buhagiar,CAM,0.6192766801931701,-2.0990931747062413
J. Hunt,LB,0.20471316987587984,0.62474879082948
Wang Fei,RB,0.7467587881532031,-0.02591101228304369
J. Cacciabue,RDM,0.1936618111702889,0.3954760563936646
Z. Brault-Guillard,RB,0.5123392517533485,0.5066051721583036
J. Ebot-Etchi,RB,0.3818425555181639,0.5508654667591968
J. Kamata,LCB,-1.5641893534337619,1.5437078994659441
C. Ojeda,LW,-0.5869250121369173,-2.2121923679969444
H. Ide,CAM,-0.3593181493079956,-0.9466326536363421
Kim Gyeong Min,ST,-0.7774309439312723,-2.274613494436329
J. David,CDM,-0.12888143120470258,0.7875025022714114
T. Almada,ST,-0.1300071645646146,-0.4952625853732809
K. Riksvold,RW,-0.0018129516460592113,-1.2418254687732715
M. Acikgöz,CM,-0.39369775580768485,-0.9308423071482068
A. Poggenborg,GK,-5.332225588327519,0.49316927997520826
A. Tutte,CM,0.3896535463799651,0.2615577855628144
F. Costa,GK,-5.759852926876737,-0.1147854150171876
F. Bunti?,GK,-5.921892976226854,0.412161955662253
M. Ashimeru,LCM,0.13853486347307462,-1.6259385870011807
R. Lauwers,CAM,0.0414818003852981,-1.1609602997711512
Sebas Moyano,RM,-0.7968690166817938,-2.239838373904674
M. Al Otaibi,LM,-0.3907648731777407,-1.4946735626774075
S. McLoughlin,LCB,-0.3374842884262273,1.307869867229304
T. Matsuda,CAM,-0.12299935567500254,-1.6177636151351702
D. Fitz,CAM,-0.4560715425440674,-2.064829787009366
A. Barry,CB,-0.7315440146013198,1.36592253091976
B. Nordström,LWB,-0.02924357013452837,0.58387074503713
M. Sarkaria,CAM,-0.38652114802917814,-1.1299826335752656
F. Pangop,LW,-0.1618635711874534,-2.2621069144829744
F. Sachpekidis,LM,-0.32134746242482237,-1.2448446827808055
M. Mølvadgaard,ST,-0.6187992162036722,-2.1959846132302543
M. Grødem,LM,0.22193302307746,-0.08582416485684856
M. Merghem,LW,0.2863312740118652,-0.5500230546310413
B. Galván,ST,0.44722814948106304,-0.993251225477241
P. Perina,GK,-6.072739269143161,-0.8523629366223506
C. Jacob,CB,0.024017569662353872,1.5080737256095904
J. Pereyra,CM,0.11568742185428933,-0.8600269026878516
J. Hou Sæter,RM,-0.789667383941569,-0.9060802138514507
S. Lebus,RM,-0.16273564821308956,-0.10325059420611447
M. Dimun,CDM,-0.09163631453757415,1.2820070950758273
D. Corcoran,ST,-0.7598676942156349,-1.0092895708305125
E. Cantú,CM,0.7990280667206362,0.48607589344773483
C. Beardsley,ST,0.23193267165854983,-0.3643904149899366
S. Sinclair,CM,1.4706899393700015,0.7917385258122235
Y. Fekir,LW,-0.4573438242130121,-1.9367973787446344
S. Laiton,GK,-4.711565480385018,0.5980987282541703
C. Riascos,RB,-0.5298882273917216,0.7940360187545803
D. Choinière,LM,-1.0371820772866502,-2.3792437842810332
R. Mysak,GK,-5.405615079933984,-0.11126892783545529
M. Crowe,GK,-4.609803321503869,0.40806436552553743
D. Fernández,CM,0.8441091810271267,0.2567043853136257
G. Gori,ST,-1.3004758386860893,-1.8414092983580361
C. McCarthy,CB,-0.5294806005245222,1.4248429313734443
Lee Tae Ho,CB,-1.8946069411698196,2.076853107651996
D. O'Shea,CB,-0.8104331318767988,1.3008912408262816
Yeun Jong Gyu,LM,-0.16850447969361637,0.5612684453517883
F. Piszczek,ST,-0.3333969579849361,-1.3947849175799865
M. Krauß,RW,-0.23217034932434014,-2.4444793370788593
K. Lowe,RCB,-0.9685801706066719,1.4954482475029025
S. Nigro,LB,0.6397189677678813,0.6512585675798171
S. Lavery,ST,-1.2582174144618707,-2.5200703389585337
K. Bennetts,LM,0.047893424359145245,-0.7898668344250087
A. Greene,ST,0.45113886099473566,-1.0940943163428452
M. Zeidan,CM,-0.16935266188864448,-1.582397210919067
B. Bvuma,GK,-5.352391679337977,-0.7336326411820987
T. Pukhov,CAM,-0.5426642429699077,-2.4270997736322437
N. Fadiga,CAM,-0.8139944846747937,-2.1522440964405596
E. Durrell,RM,-0.023479552270543564,-1.1000327569852635
H. Gueye,CB,-0.8982217519961917,0.9934719752082035
M. Cerofolini,GK,-5.6225108641556965,0.10792642507447366
D. Fitzpatrick,LB,-0.09139774929930564,1.2576899558788006
V. Theocharis,CM,0.09929735530420918,0.45550874729196883
D. Evtimov,GK,-5.434290562715074,-0.39945421094029665
K. Yamga,ST,-0.36600432966273155,-1.4792891413667582
Liu Huan,LB,-0.4469284657857333,1.1079334563744996
P. McLain,GK,-3.899730178728906,0.27890431337135185
L. Bätge,GK,-5.9706192973420995,-0.06217588789139426
G. Taylor,RCB,0.914879101888869,1.1479371181719111
D. Pugh,CM,-0.13396925966674594,1.0059264033568367
F. Rohner,RM,0.01591321851140734,-1.7445414515948399
M. García,RM,-0.12918521079821146,-0.1815160921622505
L. Valenti,CB,-0.6897840828770315,1.5572347897533694
Feng Jing,RM,-0.03645255792233484,-0.7778340382014324
M. Kessel,LM,-0.2053965767343231,-0.9691988564496532
J. Sinisterra,LW,-0.7632565938714029,-2.345917889005858
V. Henry,RB,0.5446296528564559,-0.28004512049856434
C. Chastang,CDM,0.060662591681249184,0.5276377980030211
M. Górski,ST,0.07561972343655116,-1.1007296640748583
C. Lewis,CAM,-1.3028063221641009,-2.339271370698293
S. Jones,ST,0.22341495962852198,-0.5743946237663204
S. Kono,CAM,0.02751885923610767,-0.14996129422661542
E. Oyeleke,CM,1.0019408702199766,0.2903330700005038
G. Holohan,CAM,0.2375740046603791,-0.5056750784790786
J. Quezada,GK,-4.391496818469724,-0.0005418734339207784
J. Romil,ST,-0.7720148866098243,-2.483825712899008
R. Lawan,CM,0.11946593571965976,-0.36441396428832873
A. Canbaz,LW,-0.4902374724748603,-1.8084583928221407
M. Berden,RW,-0.9205425178112647,-2.2090689764415625
A. Pattison,LCM,0.4877846396956152,-0.22297063326255848
O. Zanzala,LS,-0.6914941053110493,-1.4243503219029685
J. Kabongo,CB,-0.9383304007973685,1.6536866143785733
D. Gojko,RM,-1.0516694647459264,-1.732085928402791
Park Chang Jun,RB,-0.35504187478697447,0.07134959100095412
M. Hingerl,CM,-0.011859485991651713,-0.30761784938109277
J. Chicco,CDM,0.3342742748144353,1.0793073598256766
Ke Zhao,LWB,-0.2086836754549046,1.5451151765810531
H. Tijanovich,LS,-0.2851514635664327,-2.18971238264693
N. Fröling,LS,-0.4012432901440851,-1.059463268414295
P. Ng,LCB,-0.07526194178024867,0.851130871164614
K. Mi?,LB,0.06375048204968513,0.3568815983714448
I. Musalami,CDM,0.28230311761950916,0.758766517483985
S. Asta,RB,-0.16140593949574955,0.6358323608934076
A. Verda,ST,-1.5502469944863353,-2.1906586524970857
B. Makendzhiev,GK,-4.2994301361945215,0.4782912115401556
A. Pululu,ST,-0.5317771360486007,-1.8839109925204969
R. Browne,LM,0.19037141521243595,-1.216565630247003
C. Odoi-Atsem,RB,0.17372078294921695,0.10092506578181736
D. Aymerich,CM,0.5996726346478768,-0.264652388338826
A. Hollingen,CM,-0.20502378048089784,-0.401718522529836
S. Doumbia,LB,0.7196233415800335,-0.25136252013655763
N. Mbouhom,CF,-0.46360567755346743,-2.4816104956172893
J. Morsay,RW,-0.36603474701130684,-1.810244091148245
R. Frantsen,RB,0.5849818820209692,0.05917819512064391
C. Siya,CM,0.5624409497060208,1.006980625805855
Yun Ji Hyeok,CB,-1.286642454202725,2.2710135066134858
J. Dörfler,RM,0.48374533366873135,-0.3645452291216241
A. Tiritiello,CB,-0.9451797393856619,1.3291288313370513
G. Bak?rba?,GK,-5.710593095793904,0.6033269261138516
A. Nathaniel-George,LM,-0.4619770202220263,-2.319775219073888
Zhang Xiaobin,CM,0.6481922266874794,1.2406028465913692
Zhang Sipeng,GK,-5.188553318322014,0.32700709343874335
D. Chessa,LM,0.7334986603775775,0.5519948172884503
Tao Yuan,LW,0.49516307309641167,-0.4986926159434435
M. Balc?lar,ST,-1.8085608948413814,-1.7886863023531347
N. Iwadate,GK,-5.340447008528292,-0.23670843741592942
A. Diallo,LM,-0.3723542161475793,-1.6232451783270216
C. Miller,LM,0.5118138662919007,-0.5264370826438315
A. Lajami,LCB,0.39684909664357176,0.826864856807385
H. Fukushima,GK,-4.408956395681689,-0.18819098158764888
P. Soko,RM,-0.7169660728483628,-1.7513249746758566
M. Camara,CM,-0.5823597886929534,-1.4345946321454321
J. Álvarez,ST,-1.2996702324469185,-3.0278454417862743
A. Nesbitt,LM,-0.294448058085809,-1.8225936068413362
B. ?en,GK,-5.733081337037819,0.1817501301520736
L. Kosakiewicz,LB,0.659615270629416,-0.23168416730437677
J. Mendive,GK,-5.951797392343461,-0.4170301178038282
Lee Jong Won,CDM,0.4797742673032208,0.5634364270733637
D. Hume,LB,-0.3350711476202634,0.3905469484933274
E. Besea,CM,0.5956017377692999,0.56644708965456
F. Núñez,RM,-0.5961640496072209,-2.608888084990722
E. Dahl Reitan,RB,0.5649393045271047,0.06744653918458977
A. Bianchimano,ST,-0.8503055887202502,-1.3938566180681735
J. Vreman,CB,-1.1398462727480867,1.5889339886399132
M. Di Gennaro,RCB,-1.0628335200553394,1.8999614774709435
D. Love,RB,-0.11873725109240126,0.9446153254581102
C. Torres,CB,-0.4577790260073045,1.098012652108093
R. Dickie,LCB,-0.1377293960300995,1.3336407518222602
Pablo Ramón,CB,-1.0631344161264071,1.1279337999338077
G. Güney,CDM,-0.10966152816906799,0.6318542266509727
T. Iida,RB,-0.10503084827785537,0.08092291924221832
F. Faist,GK,-6.140352512767583,0.6774471029909325
Sergio Moreno,ST,-1.2589238281463115,-2.1012008814257035
G. Vrioni,ST,-0.9218956730245181,-2.055350738626706
W. Tchimbembé,RM,0.3872934623604558,-0.4142256848981238
M. Abu Shararah,ST,-0.6382032218626152,-1.842822368428601
P. Pusic,RCM,0.9760090193962544,-0.8968116398006645
I. Rojas,CDM,0.3350097488897154,1.0172818783871433
L. Chiappero,GK,-4.8355371749725435,-0.5813238276827227
B. Sissoko,CB,-1.2451357817650357,1.4717619600731522
S. Paintsil,LM,-0.5431010750834103,-2.256026319529611
E. Amenyido,ST,0.4546390333144259,-0.9593770236976871
R. Charles-Cook,CAM,1.507189033495987,-0.06254580393495424
M. Heinrich,LM,-0.43459518535167635,-1.638979355009358
A. Erlingmark,LCM,0.9279424149099285,0.800769506270127
G. Jones,LB,-0.22125184608509438,0.577020837989505
M. Cassara,GK,-5.639549998752341,0.7198616174250282
T. Tillman,CAM,-0.18723942953605816,-1.465026711147813
Qiu Tianyi,CB,-0.3056380561921599,1.3642684408821626
Yang Jiawei,RM,0.007880514505897987,-2.149197981745954
K. Khosonov,CM,0.49165149093031396,-0.34331385314215046
S. Frederiksen,LM,0.23136725332849148,-0.1250092493521
L. Budzi?ek,GK,-4.7733639810066,-0.11318791075810904
J. Barmby,CAM,-1.2319220642600603,-1.7737763200453736
J. Franzoni,ST,-1.2140548743080521,-1.7583423066625614
A. Bamba,CB,-0.8932118349686752,1.5407751486086034
C. Ilic,LB,0.14347192663452182,0.2985708481833651
M. Gurski,GK,-5.423328002588858,0.8551490191584286
B. Gyamfi,RB,0.2188426946969083,0.8279865153119251
Daniel Rebollo,GK,-5.1804053763335505,-0.19366952768255905
G. Canto,CB,-0.5135800987411824,1.460128152263823
Adrià Arjona,CM,0.18098952930844808,-0.5383582559244826
C. McFadzean,LWB,0.5190249583975797,-0.5327675499687746
K. Brennan,CDM,-0.015310019657246503,0.4184625790121844
E. Berger,RCB,-1.5012539849763211,2.002855985449848
M. Choinière,CAM,-0.21079710666101276,-1.05039406673499
A. Siebeck,CM,0.7098345895956374,0.03936612624408627
N. Sukacev,RM,-0.36667275810865496,-2.063191269399393
G. Thompson,RM,-0.16901652899229422,-0.2434681527140879
D. Tagami,LCB,-0.44396382039129234,1.0169524624667052
D. Vokic,RDM,0.22497187880433783,0.4103558330455623
R. D'Haese,LM,-0.9639336827178059,-1.7867199056199843
S. Seth,RB,0.06581600912732326,0.6093887227552317
I. Ogbu,CB,0.3818463056414918,1.0715392798724648
N. Temperini,GK,-5.459305505832392,0.12322198249539282
T. Ivanof,CAM,-0.8986833461433963,-1.7002467771485998
C. González,RB,-0.5620023816903993,0.5122683372363752
B. Öztürk,CB,-1.1607847813037062,1.510980039156615
M. Fischer,RCM,0.529749020380078,-1.001015048169268
L. Malagón,GK,-5.959950334669878,0.03570513389822842
M. Drawz,ST,-0.7340095041849132,-2.441135619179959
Z. Medley,CB,-1.3807484246140276,1.8569268932304392
P. Farman,GK,-4.573289225842421,0.022652997358808484
M. Al Olayan,RB,0.6560995587919338,0.36937907522444224
K. Tanno,GK,-6.023565656825052,-0.1422745762850328
A. Kova?evi?,RCB,-1.8495389382612144,1.943347166120771
F. Graudenz,LM,0.04413512411433089,-1.4642219313024019
R. Sallinger,GK,-4.1629742821183955,0.6244035189244971
L. Fraser,CDM,-0.06825034163261988,0.8811132964046683
J. van Benthem,CB,-1.848187703258725,1.6645366327090814
C. Stockton,ST,-0.7823564147776167,-0.9102999789328421
D. Sánchez,LB,-0.26630400216991496,0.7988347583320061
Álvaro García,CM,0.1876909019336132,0.021929055286427288
D. Leadbitter,RB,0.5257207764086101,0.2837951554195077
C. Ainley,RM,-0.31543563908962347,-1.5590535709342765
A. Bodart,GK,-6.220536718055457,0.4297219352390843
N. Bazzana,CB,-1.0246042102283777,1.669032274404948
M. Bleve,GK,-6.1712963232983595,0.17645680517039666
M. Molina,ST,-0.5816121514964193,-2.212944454959968
M. Behrens,GK,-5.787374346973982,0.2532013404139626
V. Sirotov,RM,-0.5960304632079354,-1.8670403450450703
M. Boudjemaa,CDM,0.316850307064626,0.838401667450692
C. Horgan,RB,0.01786593759883129,1.1385223679096015
M. Rhead,ST,-1.4891215714418982,0.32995218613266936
G. Nyamsi,CB,-1.5925716459718793,1.9516202077973663
E. Reijnders,LM,-0.6074564811456827,-1.539236820978484
C. McDermott,RB,0.49837022185827445,0.16712685376920913
U. Mohammed,CM,0.712139603037087,0.24523484498469456
E. Andersson,CM,0.7428895894542036,-0.1597010469997301
L. Joyce,RCM,0.8168808200870936,1.085974725354753
I. Kanu,ST,-0.8351606530932236,-1.9780771227932752
A. Majrashi,CDM,0.6566353399723045,0.8273115043241381
C. Pombo,CM,0.19430995307586774,-0.5835723083970153
M. Bean,CM,1.007897125064353,0.8338692035718382
T. Conlon,LCM,0.545226076277714,0.07407679850312024
A. Purzycki,RCM,0.7686422529517117,-0.0676469663257734
M. Maranda,LCB,-1.2587605839311555,1.84066446823013
A. Al Obud,ST,-0.61136285423196,-2.5690037115733313
T. Kallevåg,LM,-0.5632289186680839,-1.729123329482009
Gori López,CM,-0.03784501211000197,-0.4789735035157751
A. Tsvetkov,CDM,-0.21270967801530868,1.8280987135578481
S. Al Khayri,RB,0.18411731224084782,0.9337039763404787
F. Musaev,CM,0.4677625424332007,0.5780895697770266
Chen Jie,CM,0.7915983489833214,0.48017744890747804
M. Burgess,CAM,-0.06507503599601976,-0.7973747204048279
E. Kutler,RB,0.656497949969257,-0.12914284064073925
Chechu Grana,GK,-5.911763388990187,0.4838687036855814
T. Siekman,LB,-1.2321224917720899,1.8028567231551558
E. Bullaude,ST,-0.7274014882452435,-2.168306851769739
Shi Liang,RDM,0.5661554712534835,0.6822248823575288
D. Barlaser,RCM,0.02457569265608195,-0.8843189608138212
D. Camacho,CM,0.3160972145519756,-1.0890865625545127
J. Oates,RB,0.5924427232597572,0.26934158128296953
S. Cosgrove,ST,-0.6154013725586178,-1.153157936286423
B. Garré,LW,-0.5173495149732394,-1.9563540154600114
J. Jones,RCM,0.12179852215875349,-0.5708791947147211
R. Tranberg,RCM,-0.4168370953288118,1.4693641384630294
S. Bougrine,CM,0.6063513833644768,0.6117800805977671
S. Byrne,LCM,0.4741116464221526,0.03391311129066993
Park Yong Ji,ST,-0.8782462801139144,-2.165844533339906
C. Calderón,LB,-0.051204031386389584,-0.1758162346579986
F. Juárez,CM,0.0017646756550709585,-0.416557877772287
F. Lapis,LB,0.792334393196659,0.051317809312383486
Cristian Rodríguez,CAM,-0.10374296874052685,0.348102594030873
S. Folan,CB,-0.9298168278429285,1.4536756230546644
Shan Pengfei,LB,-0.15769811083657773,1.1395010084447508
J. Yarney,RCB,-1.2232356405020128,1.5577538618205335
F. Andersson,GK,-4.503725602357814,0.5255529341977837
U. Tezel,RB,0.3095310441515527,-0.29245024482005894
A. Camara,CB,-0.6091330464034824,1.5617071198382848
A. Al Sharid,CDM,0.6318957689430661,0.2502689306575277
R. Jendrusch,GK,-5.320729453165053,-0.2479599448868508
M. Demir,LM,-1.0196117340953885,-2.126367809318483
J. Borgmann,LCB,-1.253009087196634,1.8733217037226113
D. Esmel,LW,-0.06428066650317406,-1.8467857594294754
T. Nichols,LS,-0.6442695264273394,-2.662675790842444
R. Husi?,GK,-5.053096891365148,0.5627520432447748
V. Arboleda,RW,-1.109184160683689,-2.7153120520222895
G. Mells,CM,0.41795303824818947,0.05595927784689638
Z. Grich,LM,-0.49327430157342583,-2.106089138017011
Yoon Dong Min,ST,0.041986391198075866,-1.1985574792907705
M. Jadama,CB,-1.2788403221360576,2.1258989079259796
Qi Tianyu,CDM,0.4426911718107677,0.1086212477122534
A. May,CM,0.8389853093374332,0.11783052933896791
C. Maghoma,CB,-1.0895833559252837,2.1854259983825637
M. Sorensen,CB,0.04244713825631569,1.0288231484237864
B. Morris,ST,-0.9424575773020859,-3.2713449918226423
O. Dytyatev,RCB,-1.4303132170446407,2.686646048209539
P. Mbodji,CM,0.16239364391714295,0.22780554484526908
S. Al Najai,CDM,1.0107572232763828,0.05589088078389351
D. Margush,GK,-5.299532937988953,0.4454151769673179
M. Bokoum,LM,-0.7488408349498482,-2.024095104834722
R. Wolszty?ski,ST,-0.5418495526803392,-1.6499345422971778
L. Cruz,ST,-0.7459014333200515,-1.4216609715229722
R. Escobar,CB,-0.40673836798953467,1.0160675724434816
A. Al Shammary,LM,-0.3126023842809454,-0.6248723572745843
F. Krüger,ST,-0.9287050530088433,-2.164737992290317
H. Heath,CM,-0.09264950605743079,0.4334913501918282
W. Boyle,LCB,-1.1242458902728285,2.0196333116425533
A. Rodríguez,ST,0.3625161838868293,-0.52604187663572
T. Domgjoni,CM,0.5846130191597338,0.46515804316196757
M. Bola,LWB,-0.028177806554591938,0.6602276359132986
H. Mitsumaru,LB,-0.13692964246522718,0.47496507149356754
S. Smith,ST,-0.8519039679923098,-2.0445248271307657
J. Qwiberg,LB,0.43680421509252354,0.3582963404598016
B. Ashley-Seal,ST,-0.7171493472409347,-1.6742047722692175
S. Fujitani,RB,0.0024137810366304494,0.8139955377674215
Sergi Álamo,LB,0.07577341483727454,0.9766324866259302
A. ?ati?,RW,-0.38759464420167666,-2.244728779118253
A. Akinola,ST,-0.29993060733473187,-1.8641113942367318
P. Grant,CB,-1.6159838305285636,1.8021815851853762
K. Monlouis,CM,0.1912791224070765,-0.10536573088063265
A. Anastasio,LB,-0.11803431053036752,-0.0174412751398982
R. Gilmartin,GK,-5.00819892239477,-0.1732629753043929
B. Njie,RW,-0.5196927362584788,-2.6428024422596033
E. Monthe,LCB,-1.4161350355376086,1.7834219348526068
V. Millico,LW,-1.1796832583594135,-1.762422063285886
N. Husin,CM,0.51443219097428,0.11869983127274454
D. Salazar,ST,-0.6537880073358775,-1.9277844743967378
V. Drchal,ST,-0.7690046329695984,-1.532007902263529
J. Caraballo,RM,-0.2756558045199086,-1.3407121246511404
C. Zock,RCM,0.8029139895127488,0.24329209246558395
A. Chrzanowski,CB,-0.054764202573833014,1.3056843920784502
T. Clarke,LB,0.884399817461453,-0.23084832332337965
F. Carstens,CB,-0.9229190790930631,1.8453088661431976
G. Scalera,RB,-0.8517663668702649,1.1358693458256715
B. Levis,LB,-0.05747337183501558,-0.2143914865824944
B. Miele,RM,0.13145891678100333,-0.7696658507363618
A. Al Arraf,GK,-4.780475670996879,-0.17571106714721274
J. Sievers,GK,-5.149128477774112,-0.7482265604900267
J. Abarzua,CM,0.7527396629700596,-0.25071599762364594
C. Villanueva,RB,0.18266535634698539,0.8801464438997108
N. Arena,CB,-0.8349113603548222,1.1778536023725492
S. Marasovic,CAM,-0.5143604619340635,-0.9290981348089241
M. Falkeborn,LB,-0.07438664616168823,0.7138466476486538
R. Boultam,CM,0.11182041820341034,0.5830004298117487
G. Giannoutsos,LB,0.039405529206844245,0.4773909651698322
L. Plogmann,GK,-5.299719050169525,-0.02375949049887718
S. Perilli,GK,-4.630202466386092,0.19789567832469404
A. Davies,CB,-0.944291653002082,1.5922773947911708
S. Adrian,CM,0.08085805088649989,0.47539822090201156
I. Miller,RS,-0.8090535748045135,-0.2870822461096754
V. Rodríguez,RM,0.6639029784431169,-0.943284116159869
N. Hagelskjær,RB,0.2647086269973092,0.35592315215501824
T. Archibald,LM,0.14643138045168674,-1.4801503951119315
C. Missilou,LCM,0.6510376177877615,1.4015181565270347
C. McGrandles,CM,0.8550187515257964,-0.3324786471386109
A. Rufer,RCM,0.4323768198027544,0.314966719005044
R. Hall-Johnson,RB,0.31215047802747026,-0.1856690078636402
N. Kirby,CAM,-0.08706612055404354,-1.3389093964048264
E. Mena,RM,-0.942752861900187,-2.2245558339410256
M. Haarup,LB,0.18475123770567362,0.026685826386800466
S. Kassar,LM,0.08708297448648208,0.40920858138287586
K. Callan-McFadden,RCB,-0.7523763829176288,1.243983734704872
Ramón,RB,-0.005075951014062967,1.3211865405989698
R. Grego-Cox,ST,-0.5845103834701545,-2.4560070437167107
R. Broom,RWB,-0.20019096677226292,-1.8746032909337023
L. Fenton,RWB,0.5112200376748267,-0.08270957756755862
M. Özvardar,ST,-1.5695386023302431,-1.7010684854769846
J. Rasheed,GK,-4.865581968121209,0.8841135171834652
A. Siemaszko,ST,-1.4450555139514611,-2.084475037420663
B. Breukers,CM,-0.32164603342431475,-0.5683969875363457
G. K?l?ç,LM,-0.21418137268675472,-0.9400391011248475
H. Koné,CAM,0.8289284313913723,-0.11613118108620539
Iván Martos,LB,-0.4708244358262351,0.7302013123576191
D. O'Halloran,LM,-0.3568312973862937,-1.588789432634962
G. McEachran,CAM,-0.5532946145576675,-0.8880995459685341
N. Mekonnen,CDM,-0.14805602513725127,0.5117796230996436
L. Wedl,GK,-4.707271956200698,0.29893501230014885
C. Hall,ST,-0.7322915378524784,-2.194435404841876
L. Pfeiffer,ST,-0.7850039284191905,-0.5992232348558031
D. Markey,CAM,0.16599008545016614,-2.201060174371977
J. Schuurman,CDM,0.2890273264837669,0.002767410158681765
J. Stanic,CB,-1.627851298025658,1.7689415156453119
Joo Hyun Ho,LW,-1.1528906632410052,-2.83847186082738
A. de Jong,CAM,-0.48899269715449156,-1.6138960875729331
W. Sietsma,GK,-5.11836695317323,0.1325775279213453
C. Jordan,CB,-1.7487317521035077,1.657923423451462
Óscar Gil,RB,-0.7736432156710757,0.9405839710787682
S. Matthews,CM,0.13794303517521647,-1.0886789816569569
K. Fukuda,RM,0.5273763326995217,0.6729785713385347
O. Patrick,ST,-0.04067248224045513,-1.4266865039897372
L. Kryeziu,ST,-0.6861970849828277,-2.429531869696026
J. Lyden,CM,0.14352003537469932,0.132414015135366
K. Hansen,CAM,-0.7822197902995446,-1.0618907678367908
Y. Yakovenko,ST,-1.1144570849990107,-0.9820215382185801
B. Sabovic,CM,0.1533796769368902,-0.24940928016257707
F. Irie,CAM,-0.8514229258478014,-2.4012801237395642
S. Hornby,GK,-5.139869611958706,-0.23535500508723098
D. Padilla,CAM,-0.779507400613258,-1.8024804825769618
M. Bakhit,RB,-0.4377650082317681,0.7778553940407332
S. Sosa,CDM,-0.18351493953955933,0.42375414530172906
F. Mveng,CM,0.3073920551301085,0.34643419712890894
M. Velázquez,CB,-0.10811745866406869,0.005403062259075772
Nuno Malheiro,LB,-0.02878224927087311,0.7050963847918613
K. Devaney,LM,-0.669685355502679,-1.3909624741987814
Zhang Jiaqi,CDM,0.3682396759057493,1.2576340475678984
Oleaga,GK,-5.4768361977972715,0.8488678413190665
J. Kristoffersen,ST,-1.1252812035524962,-0.7524454235996815
F. ?im?ek,LM,-0.8118603185168917,-1.7275822693553993
R. Singh,ST,-1.161205631376668,-1.3850302612486316
M. Smith,CM,0.21675633733023433,-0.24241434611473137
M. ?ovi?,RM,-1.1174241141032588,-2.2818276650472678
Z. de la Paz,GK,-4.513583092810401,0.15008355139583732
N. Sugai,RM,-0.004958383923932109,0.6853209691583628
K. Ikeda,CF,-1.0044281570306022,-1.7827686215746363
M. Fonseca,ST,-0.6947655327144383,-2.3882769852123924
Y. Roemer,ST,-0.7245102790310712,-2.8146009288337437
R. Simpson,ST,0.26855089350991274,0.002940321253362225
Kim Gyeong Jae,CB,-0.4775256050280308,0.9488815030153808
Jeong Seung Won,RCM,-0.3479025487422092,-1.3766176285626042
M. Šverko,LB,-0.2534039091220599,1.3264182930552977
T. Corbaz,CDM,0.3483930430295816,-0.004260087386493282
